Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG39,OUT035,920.5022912429574
FDU32,OUT049,2087.365909102608
FDY27,OUT049,2807.840865719831
NCP54,OUT013,2077.9553627773575
NCZ41,OUT049,2021.9208755209215
DRL49,OUT013,2634.0619028743454
FDI05,OUT018,940.6558425062321
FDY56,OUT045,3726.0196304851793
DRC13,OUT013,2164.76439601241
NCV29,OUT017,2952.4804505924794
FDR24,OUT049,1467.242930395284
FDZ34,OUT018,2583.901388546467
FDP37,OUT035,3045.0545263041877
FDX08,OUT027,5121.7463810072
FDS57,OUT045,2098.3605585237324
NCG18,OUT049,2012.5004835344243
FDK25,OUT018,3105.9097869955067
FDH53,OUT049,1224.4026039418236
DRI59,OUT018,3043.512815833521
FDA52,OUT046,2895.111320976699
FDT20,OUT010,-57.51589710776051
FDE36,OUT019,556.9502564411923
FDI24,OUT017,2875.53905798257
FDB28,OUT018,3007.8959468301814
FDV11,OUT017,2751.3506020721275
FDP01,OUT046,2361.2516772621707
FDD34,OUT027,4132.687659965595
FDJ50,OUT027,1601.5705598532759
FDZ44,OUT013,1978.5336210939054
DRO59,OUT035,1318.9670382877594
DRB48,OUT045,942.3698208795352
FDR21,OUT018,2462.3465866648116
NCE42,OUT010,561.6743378140316
FDO23,OUT046,1771.0044826204899
NCE30,OUT018,2951.143322117767
FDQ22,OUT035,726.6914961159218
FDY01,OUT045,1890.9383590137518
FDS08,OUT017,2979.145172856207
FDG28,OUT018,3474.209109723179
FDQ51,OUT018,488.8159318459575
FDB05,OUT017,4016.5460282307827
FDO56,OUT049,1985.2224544244414
FDE02,OUT018,1220.4866594690698
FDN45,OUT017,3658.9744243323216
FDS09,OUT013,837.3198557370131
NCA54,OUT018,2525.8874291993898
FDP09,OUT010,475.2364683034582
FDC53,OUT045,1337.572626656088
NCM55,OUT017,2973.5458484102955
FDL09,OUT018,2344.8816662850854
FDA11,OUT019,189.4541156425645
FDA50,OUT045,1143.732488695619
FDC23,OUT017,2947.512673396304
FDE22,OUT049,2690.5047213998864
FDD23,OUT046,3447.8954544406365
NCA29,OUT049,3159.780854101659
FDK38,OUT046,2598.544276161623
DRC13,OUT046,1791.9583295576235
NCP43,OUT049,3226.303684814525
FDX28,OUT049,1590.9383928365583
FDF08,OUT049,1471.240391068884
FDZ33,OUT046,2390.081696257324
FDD10,OUT049,2896.926622117751
FDO58,OUT017,2798.4519040989276
FDI50,OUT017,4255.230032927271
FDO58,OUT045,2388.287808056328
FDX08,OUT013,3136.910114088107
NCK17,OUT010,99.56337689591783
FDF39,OUT035,4805.62564757198
FDU45,OUT010,330.3185384604503
NCJ18,OUT018,1779.015790672211
DRC27,OUT019,413.77822673544324
DRC25,OUT035,1033.6412424263322
FDU59,OUT035,2877.7475492385324
FDU28,OUT035,3362.278834532551
NCP30,OUT046,473.96540094161855
FDB39,OUT018,695.8815533505167
FDE41,OUT013,1258.177811307328
DRH11,OUT010,81.95522168623165
FDA58,OUT045,3450.0271235723617
FDU50,OUT046,1923.2271965851814
FDM34,OUT013,2216.0044452531406
FDM44,OUT027,3060.339525948051
FDR39,OUT045,2541.5324692834606
FDM25,OUT045,2535.0393238027987
FDQ49,OUT049,2816.0894530369465
DRH25,OUT018,643.2882040868888
FDM09,OUT027,4389.7143523643135
FDL44,OUT019,403.5265038128507
NCR42,OUT018,418.95597167912115
DRL59,OUT046,935.293541433965
FDX43,OUT013,2841.079843446458
DRK47,OUT010,382.6157130240763
FDU48,OUT018,1721.5243504865944
FDY12,OUT045,1123.015974780574
NCN43,OUT018,1785.3124281597702
NCM55,OUT018,2580.452047177594
FDQ21,OUT027,3218.293182167324
FDX13,OUT035,4366.757515811381
NCK30,OUT027,6382.042844258825
FDG20,OUT049,2956.1478974181773
DRG27,OUT017,612.0741194443731
FDY14,OUT018,3987.285234945872
FDP59,OUT035,1846.4145685902836
FDU60,OUT017,2994.646890071785
NCC18,OUT019,291.2589236322516
DRJ39,OUT017,3564.8253226573374
FDS07,OUT049,1969.9821152042537
FDM08,OUT027,6078.828406051733
FDP51,OUT045,1831.3818579375716
FDU16,OUT035,1264.7028736620664
FDH12,OUT013,1709.4953782777807
DRE48,OUT010,475.1982008604307
NCL42,OUT027,6192.444900734874
FDR21,OUT045,2578.0160725594774
NCW29,OUT035,2450.193889464225
FDO11,OUT013,3849.776893722869
NCM31,OUT049,3090.4679581945306
FDV35,OUT019,229.77161930354373
FDF58,OUT017,1114.405339115233
NCE43,OUT049,3078.1688770920205
FDA02,OUT035,2659.225871334158
DRL37,OUT010,50.13093841988757
FDR24,OUT018,1236.4641354470868
FDW59,OUT049,1515.023529017949
FDS22,OUT049,706.1985609919591
FDW24,OUT017,643.5140139360049
FDU24,OUT035,1535.4101625829953
FDA21,OUT027,4824.760533997749
FDH58,OUT027,3097.4427712613915
FDW36,OUT018,1430.74247394649
FDI45,OUT027,4918.699092849194
FDU01,OUT018,2445.849786397917
FDF35,OUT027,2766.8450595439194
FDU43,OUT019,543.895634979523
FDE24,OUT019,367.9340710565476
FDK50,OUT049,2697.915620761259
FDG31,OUT045,681.8394900059154
FDC60,OUT045,1732.8637451350455
FDL36,OUT013,1328.6273020789947
FDP21,OUT013,3176.9981665976425
FDW16,OUT045,1483.6930630184186
FDX02,OUT017,3898.298379756749
FDQ58,OUT027,3929.924151719059
FDT51,OUT046,1646.93122181949
FDD59,OUT049,1456.1530947564918
NCM42,OUT018,1420.0461542584235
FDA57,OUT018,474.8269281547066
FDZ48,OUT035,1687.041102054112
FDE46,OUT045,2185.549812701622
NCZ30,OUT019,263.1033601552341
FDB56,OUT017,3261.0572050956785
FDA25,OUT027,2807.1096967980666
FDD20,OUT013,2129.0731446119858
FDL25,OUT013,1046.092771855533
NCO18,OUT049,3237.51822519919
FDJ45,OUT017,148.17604721045495
FDR12,OUT035,2947.314855318134
NCF19,OUT010,244.29068977092118
FDK25,OUT046,2986.453807579328
NCR17,OUT046,2156.4897204468357
FDC52,OUT046,2567.9565888734783
NCA54,OUT017,2976.5628641937
FDR45,OUT010,511.6717864936013
NCM19,OUT049,2398.742453648055
FDF39,OUT027,7022.862773320765
FDX23,OUT049,1626.513396681229
FDD58,OUT027,2605.631168709809
FDX28,OUT013,1560.231426562575
NCD31,OUT013,2723.765092884012
FDU57,OUT018,2105.5491298351935
FDI27,OUT046,756.5774667081519
NCM42,OUT046,1554.3158983549279
FDD32,OUT027,2463.6447850492186
FDI34,OUT013,3807.0850443564545
NCM29,OUT049,2182.6021445415663
FDG46,OUT018,1521.9754175949165
DRC01,OUT010,-106.18896918601632
FDB15,OUT027,6854.992833226361
NCA17,OUT027,3908.9279592403686
FDF10,OUT046,2390.8258624953137
FDR26,OUT027,4657.9581968292605
FDI02,OUT049,1542.8408898404316
NCM54,OUT010,402.8154112659736
FDF14,OUT013,2623.9202903396317
FDJ33,OUT010,326.4370687834694
FDM20,OUT035,4233.382788822315
FDC03,OUT027,5216.612923881099
NCX05,OUT046,2160.9785404235217
NCM41,OUT027,2468.0365287136665
NCU29,OUT010,348.56190073968287
FDQ59,OUT017,1326.0053583750823
FDH46,OUT010,229.5250070407251
FDH09,OUT013,154.6666293353577
NCD06,OUT045,817.2857231954615
FDC15,OUT035,2463.7912698606256
DRD37,OUT027,1213.5677948159491
FDT28,OUT027,3951.5445619591696
FDR28,OUT027,4307.874984645454
FDT38,OUT017,1328.7932027346499
FDV34,OUT027,2041.8972139079447
FDY52,OUT035,770.1660933899454
FDB34,OUT013,1509.5503003833028
DRL23,OUT018,1409.2995968804935
DRB24,OUT046,2196.981340763814
FDJ50,OUT046,1118.7493325066846
FDQ49,OUT035,3382.5169883480826
FDP20,OUT035,2102.373348436877
FDV19,OUT027,4517.907112879489
NCR54,OUT045,2993.918708913524
FDO09,OUT010,508.64252735782566
FDS57,OUT018,2105.67475756424
FDN10,OUT049,2001.372183323097
FDV23,OUT049,2188.033569391923
FDY28,OUT049,3516.6572283804385
DRG51,OUT013,2193.7248429581095
FDD45,OUT019,240.58906338999714
NCL18,OUT027,4874.165763344576
NCM29,OUT013,1917.320996484657
FDF17,OUT027,4955.475261074167
FDE22,OUT017,2741.9338773482878
FDQ22,OUT017,680.1937977454218
FDS01,OUT013,3126.261846556254
FDW35,OUT027,1169.4523890469673
FDJ33,OUT046,2120.3276251501093
NCF54,OUT035,2981.689721787408
FDE09,OUT013,1822.5166030688283
NCE06,OUT045,2371.443717759585
DRH49,OUT049,1354.1825925772778
FDY43,OUT045,2715.844682262234
NCT05,OUT017,4176.317028178828
FDZ34,OUT045,3107.987151256038
FDL38,OUT017,1865.1979384630877
FDZ31,OUT017,3276.757953045038
FDR14,OUT035,745.8000122999497
NCN54,OUT049,1531.649365744241
NCC42,OUT027,3674.12022625296
FDK08,OUT017,1838.485176120355
FDP59,OUT013,1337.9494114164409
FDV22,OUT035,2876.4567701227497
FDD33,OUT035,3987.0947377965435
DRE60,OUT027,5894.781715292673
FDK52,OUT046,3652.106424023234
FDA02,OUT017,2723.035796646936
FDM56,OUT049,1835.7903605086194
FDE57,OUT035,2386.367553833654
FDM32,OUT045,1261.0358122965818
NCQ30,OUT027,3184.4338358672067
FDQ27,OUT027,2936.2997682735654
FDT60,OUT027,3160.9296586920377
FDU43,OUT049,4054.848576460949
NCO55,OUT035,1868.3581162719556
FDG02,OUT045,3019.315557471131
FDJ28,OUT013,3287.693688600134
FDP40,OUT045,1618.8851664780627
FDJ38,OUT045,3158.6146222118077
NCC54,OUT017,3856.6954911983244
NCZ41,OUT046,2218.836602571868
FDK38,OUT019,558.7675368321809
FDU52,OUT013,2558.672864871993
FDC40,OUT046,1122.985656303168
NCR30,OUT017,1159.3943486159174
NCN18,OUT017,1634.2065468156256
FDB50,OUT035,1238.529362119436
FDG04,OUT013,3260.322922456083
FDR26,OUT035,3044.9216804957464
NCT17,OUT018,2783.546279927563
FDX35,OUT027,5291.404976044958
FDS12,OUT046,2406.5640490603323
NCZ29,OUT027,3314.1889196592606
FDB38,OUT010,315.89222541855383
FDP12,OUT013,493.5445982588267
FDP22,OUT046,980.2215706500056
FDS26,OUT018,3793.141167475284
FDR52,OUT046,3213.5401256059217
DRJ13,OUT046,2345.1592632608904
FDU48,OUT027,3192.4812006600027
FDE29,OUT035,697.8000606677774
NCT29,OUT049,2035.5807986726159
DRK37,OUT018,2540.2141562444262
FDK55,OUT046,967.7603632307421
FDR07,OUT046,1271.2437692383405
FDO21,OUT027,5744.200860663532
FDK46,OUT049,4348.679621638808
FDB12,OUT045,1955.135932153304
FDT31,OUT027,5321.628525553579
FDJ33,OUT045,1969.7606778959903
FDC26,OUT027,3039.431621350574
NCQ02,OUT045,2872.6912118917853
FDP08,OUT010,386.708248925318
FDB11,OUT027,5508.708363650099
FDV55,OUT013,2476.4065951005337
FDW20,OUT049,1966.8165991201854
NCJ18,OUT019,360.51424138350524
FDC41,OUT018,1090.8149232235883
FDE14,OUT027,2825.053058897665
FDG35,OUT013,2426.9092666405577
FDF45,OUT035,922.453290746243
FDS19,OUT027,2372.469824943238
FDS58,OUT019,409.17461212494686
FDA26,OUT017,3901.615163322567
FDM32,OUT049,1345.748727644755
FDL45,OUT046,1988.271376279702
FDZ55,OUT049,2735.6203598250145
FDY37,OUT049,2152.2171158411
FDO46,OUT046,3126.683275453239
FDQ60,OUT046,2469.6241139431236
FDA19,OUT018,1806.4180488568159
FDL15,OUT046,2098.9302430923585
FDM10,OUT018,3010.351844623278
NCL05,OUT017,559.2860778009623
DRK49,OUT010,17.173135749031132
NCE18,OUT027,6315.609938802045
FDG40,OUT049,426.24789558899033
DRI59,OUT045,3356.0346447886086
FDK28,OUT035,4131.861784321474
NCD06,OUT019,247.30214487017167
FDO11,OUT019,435.59454279287183
FDK27,OUT046,1697.3042684466436
FDT43,OUT027,1687.5253204971218
FDD38,OUT018,1267.5029870205904
FDA16,OUT049,3728.274805055839
FDL14,OUT027,4165.435236362795
NCM17,OUT049,649.8532801521853
FDD20,OUT045,1902.6122597780864
FDA40,OUT045,1464.121210141243
FDL43,OUT045,920.547137568132
FDV15,OUT045,1628.0374707727292
FDE52,OUT046,1505.9442797240495
NCL17,OUT010,341.73429879019307
NCJ31,OUT045,3490.1401184862148
FDR60,OUT045,1236.055883331534
NCA18,OUT035,2005.6391354668149
FDS21,OUT027,1716.252872071374
FDW09,OUT035,1504.7847439736124
FDL26,OUT035,2808.428757626904
FDS47,OUT018,1552.6919435365435
FDC39,OUT046,3176.8229320440346
FDT51,OUT035,1868.640169108221
FDK40,OUT035,4373.686874709796
NCG19,OUT045,3479.7943221045794
FDZ07,OUT046,930.4395714832428
FDF08,OUT027,2671.173200661034
FDO04,OUT013,821.9197080958841
FDK41,OUT018,1222.9646712223544
FDP15,OUT049,4409.060699118601
NCD43,OUT018,1410.4043492274059
NCP18,OUT013,2497.5902850447674
FDZ51,OUT046,1361.7859778012635
DRH13,OUT035,1599.7770963452076
FDF38,OUT045,746.847940330369
NCI43,OUT045,790.7959900063386
FDM38,OUT027,1532.8642833355766
FDS03,OUT013,1272.7845242670746
DRJ47,OUT017,3066.456767722615
FDT50,OUT010,210.33007152111804
FDV02,OUT046,2542.0812699385965
NCG18,OUT017,1753.0828527417953
FDW52,OUT046,2829.7498187298006
FDS40,OUT035,455.37145828200005
FDN31,OUT017,3319.7006204146464
FDA37,OUT045,2083.8438848093706
FDA15,OUT046,3957.1999184349647
FDL39,OUT046,2860.461410653014
FDJ53,OUT045,1794.9949063386625
FDX22,OUT013,3506.7770446647414
NCZ42,OUT045,3553.6398019052904
FDD56,OUT027,4896.617935585637
FDD40,OUT017,3531.114110787043
FDS50,OUT013,3757.4027309202897
NCN14,OUT013,2843.2171462780543
FDT15,OUT013,3136.868463717151
NCS18,OUT027,2941.1010225926166
NCO26,OUT010,301.15080121137873
FDF58,OUT018,779.8770449452818
NCB19,OUT013,1412.9713766090026
FDH26,OUT017,2670.8503073008656
DRB24,OUT027,4042.6028688474257
FDA49,OUT018,1025.1861993295372
FDB32,OUT045,1377.5753730378442
FDI36,OUT017,3579.511394218559
NCA17,OUT010,413.8656586500749
FDH22,OUT013,2199.2765756178646
NCM26,OUT018,1854.3661594357563
FDT15,OUT027,4969.070533183158
FDB16,OUT018,1223.566716785208
NCP54,OUT027,3334.333283494649
FDJ36,OUT013,1623.517481703248
FDO28,OUT045,1631.8441283785805
FDU09,OUT013,913.5442869575959
FDF29,OUT017,2362.880570214572
FDY08,OUT013,2272.551245961836
DRJ59,OUT018,435.4352000554178
FDT23,OUT027,1825.0454769285539
FDU15,OUT018,401.07961297543886
FDT47,OUT013,1367.112682941165
FDI53,OUT019,501.0186697571364
FDR59,OUT018,3643.880775442269
FDD53,OUT035,511.1618975079191
FDY51,OUT017,3696.479353780616
FDT04,OUT049,476.7370264441495
FDU51,OUT049,2789.017799283865
FDG14,OUT035,2673.2441242597693
NCU06,OUT045,3471.775455765649
DRG25,OUT046,2744.3814759915294
DRH49,OUT035,1340.4077951988359
FDN15,OUT035,2275.903463286944
FDL43,OUT018,1121.0657812193654
NCT18,OUT049,3297.034531850455
NCB31,OUT013,4091.3816735870037
FDK57,OUT035,2078.6958076900073
FDY04,OUT019,500.7775150933717
NCP54,OUT046,1776.487291369664
FDF41,OUT013,4138.858899781417
FDM01,OUT045,691.0463822432062
FDW03,OUT045,1523.5173474330613
FDF28,OUT045,2025.6670492212234
FDY37,OUT017,2757.7418524413683
FDQ03,OUT017,3957.8460795220612
FDP51,OUT027,3369.8819378603953
FDJ40,OUT017,1950.3530897921955
FDC32,OUT049,1516.4242228166302
DRI49,OUT027,2271.1524737128516
NCW54,OUT017,729.0899165069786
FDF09,OUT017,488.6599526399956
FDP45,OUT018,3461.965676075401
DRJ23,OUT018,2568.6376693977295
FDS59,OUT017,1836.8253747421231
FDY08,OUT046,2211.0485494336885
FDX16,OUT049,2497.462808647138
FDY16,OUT018,2622.3719528971283
FDK32,OUT035,2722.680927863615
FDQ22,OUT013,677.8872043522024
NCC31,OUT018,2096.2575674367317
FDG58,OUT049,2618.0673973839716
DRF48,OUT013,3274.3523466157785
DRH36,OUT049,1235.1525122601847
NCR30,OUT035,1348.69439299535
FDB03,OUT019,373.2448408604405
FDZ28,OUT027,3307.059601439038
FDR35,OUT017,3403.944816164071
DRD15,OUT027,5764.510545637622
FDJ33,OUT019,330.9256506460931
FDA56,OUT010,219.6797672856087
FDP56,OUT046,634.2146044023136
NCT30,OUT046,708.1896207739269
FDK15,OUT017,1654.6659593206227
FDH44,OUT018,1993.8108622861632
FDV01,OUT013,2314.6923503919675
DRG03,OUT017,2520.8356808019585
FDG50,OUT027,2574.6620502859487
FDR16,OUT010,394.35977973570743
FDZ60,OUT046,1697.9975003478144
DRG03,OUT045,2820.3562686055398
FDS56,OUT018,3671.1107968723713
FDU33,OUT045,780.5081351580884
DRD27,OUT035,1695.820469976412
FDW22,OUT046,3603.03339984276
DRA24,OUT045,3052.4359382626058
FDF38,OUT049,423.73454597758405
FDX48,OUT013,2447.654996303803
FDS58,OUT018,2200.8098844861584
FDC32,OUT046,1309.581342662756
NCQ29,OUT045,3958.3481690999647
DRK39,OUT018,1005.7756046226009
NCS38,OUT017,1715.0108882063805
DRO47,OUT013,1926.0070455386299
DRG27,OUT027,1238.5730086099975
FDC57,OUT027,5283.573064188968
FDS55,OUT046,2267.218627390556
NCJ06,OUT018,1657.955849858347
FDO01,OUT019,37.83127469483543
NCM55,OUT045,2852.5343660885937
FDC52,OUT049,2402.8723435943443
FDQ15,OUT045,1078.3796803703613
NCT30,OUT027,1406.402691773371
NCR42,OUT027,1025.7952507176692
FDD28,OUT035,813.2221786445868
FDQ34,OUT049,1866.6747563298077
FDZ12,OUT027,3645.450537048788
DRE13,OUT019,33.62589564158179
NCN07,OUT019,119.36880836333364
FDM28,OUT035,3091.2959186061207
FDI10,OUT017,2909.3313245762174
FDQ25,OUT013,2861.9589874411877
FDA38,OUT010,649.3321514752965
DRI13,OUT049,3869.00692080205
FDY20,OUT027,2697.626356698868
NCZ53,OUT035,3342.3571427715733
NCM31,OUT013,2675.1099464474314
DRB01,OUT017,3079.802188500998
DRF37,OUT046,3913.006748397955
NCF42,OUT049,3123.2592574169485
FDF16,OUT018,2080.2289597401273
FDB41,OUT013,519.4650095049201
FDR34,OUT013,3816.219875874574
FDR15,OUT018,2287.8154475948686
NCV42,OUT019,240.70780867742053
FDW51,OUT035,3612.370507032377
FDU36,OUT017,1494.9058582411851
FDX60,OUT049,1303.050717505666
FDY03,OUT035,1780.473568236344
FDW55,OUT045,4081.5444464184143
FDT01,OUT010,176.1040774133819
FDG58,OUT013,2618.0366045841542
FDK21,OUT017,4153.900046815674
NCS41,OUT019,520.156345456137
FDS10,OUT045,2634.2116257571015
NCT53,OUT046,2875.347056593464
FDJ28,OUT018,2769.0753522756527
FDX44,OUT045,1262.0846311995062
FDT20,OUT018,371.168191431295
FDO44,OUT017,1877.713303028309
NCX17,OUT049,3772.4404803744487
FDY01,OUT017,1962.986165633949
FDJ12,OUT027,5408.940426551913
DRK35,OUT018,481.7729538117951
FDD47,OUT019,529.1727415980924
NCM53,OUT035,1979.3781253980155
FDO45,OUT013,1503.7451774064148
NCM42,OUT010,243.7231124417118
FDE04,OUT046,3063.123810885108
NCI30,OUT027,6237.049295085273
FDZ19,OUT013,2967.4335330310832
FDW57,OUT013,2963.9774948346153
FDA25,OUT013,1622.9264034618122
FDT22,OUT046,1036.532619208132
FDP51,OUT013,2015.0254329489503
FDD48,OUT027,2907.677271288984
FDY39,OUT035,3114.6868864892485
FDO48,OUT010,568.4022678785896
FDD23,OUT027,4682.554802205144
DRN35,OUT027,795.9226413168863
FDT01,OUT035,3363.4529940534285
FDC20,OUT010,-9.397967470207277
DRJ35,OUT035,1072.3811764823251
FDB32,OUT046,1260.2656250653135
FDL24,OUT046,3255.1153293244215
NCV42,OUT035,1886.555233001589
FDZ46,OUT046,1761.3511639037283
FDC15,OUT013,2470.1771536778583
FDD08,OUT019,-80.70894198731384
FDY50,OUT049,1127.4219151744535
FDD36,OUT013,1841.7432565640747
FDG57,OUT027,1667.8288888386219
FDL21,OUT018,465.98618609877565
FDN16,OUT027,2653.5009739807874
FDJ09,OUT027,1311.3119781474397
FDS01,OUT010,500.08695465630944
FDV33,OUT017,4439.678431337401
DRE12,OUT017,1647.144193266819
FDR07,OUT013,1505.4380725294552
FDP48,OUT010,499.4789177142288
NCB55,OUT035,992.7759185183941
FDQ08,OUT013,829.2225679529315
FDR34,OUT035,4082.779303714831
FDO33,OUT046,1796.2646028297718
FDP13,OUT045,694.5093530778181
FDX12,OUT049,4167.842985858411
NCT06,OUT049,3027.4190086386225
FDR16,OUT019,560.0956681658104
FDE36,OUT046,3157.688061958262
FDZ36,OUT049,3358.344187072236
FDV13,OUT045,1469.8775553506334
NCZ17,OUT035,697.8401025315961
FDU56,OUT045,2897.0469866031167
FDM09,OUT035,2961.2878545460576
FDV02,OUT017,2937.3591205399393
FDS34,OUT018,1536.6883656196292
FDA11,OUT049,1618.801107008299
FDP09,OUT017,3619.3023853810214
FDB29,OUT027,3014.2905947504682
FDT19,OUT017,3112.7542980649046
DRH15,OUT017,674.8414658647207
FDY38,OUT046,3670.928412889743
FDF14,OUT027,4161.650636537792
FDN48,OUT010,84.46332593897398
FDQ12,OUT013,3810.821518027907
NCJ43,OUT045,2534.946223514818
FDE17,OUT019,419.9306039248362
FDB05,OUT035,3958.188659968861
FDH10,OUT045,2778.540517703071
NCR06,OUT017,699.6201656180529
FDU32,OUT018,1650.1770919954693
FDD56,OUT049,2941.9572111939096
FDO36,OUT018,2476.8239139275797
FDH16,OUT010,196.28071582555617
FDX10,OUT018,494.4978519743868
FDZ37,OUT017,1845.7748010199643
FDU31,OUT010,588.2758736157398
DRC49,OUT049,2425.8411330686495
FDL15,OUT045,2061.2477450985793
FDN32,OUT019,500.35934232648765
DRH59,OUT027,1760.734367386793
NCU29,OUT049,2451.0599554911087
FDR37,OUT019,286.75968432427
FDS14,OUT018,2335.109938660374
FDU02,OUT027,5972.025767678468
FDJ08,OUT035,3253.9411787975573
NCZ06,OUT045,3756.24740042439
FDO31,OUT049,1319.3263990041376
FDH31,OUT018,1408.8800907396076
FDS58,OUT017,2834.444226257481
NCA53,OUT027,1332.6414232942802
FDF50,OUT046,3419.0166319325467
NCW42,OUT049,3880.382321254479
NCQ17,OUT045,2385.72604776077
FDK51,OUT018,3880.250230421411
NCW41,OUT010,484.13554378120375
NCR29,OUT017,665.7621222630075
FDB08,OUT019,301.73382444907224
FDA40,OUT027,2220.4244385676498
FDL14,OUT018,2152.9008335641133
FDB47,OUT046,3213.7764550656902
FDO03,OUT035,3911.335593521429
DRK13,OUT019,517.6944347579929
FDX13,OUT010,592.8790363980627
FDF52,OUT046,2990.062701677122
FDT11,OUT013,2857.4815816516493
FDB08,OUT013,2679.8023769576444
FDQ28,OUT018,2199.6828711571284
FDD29,OUT045,3931.6824715552816
NCQ29,OUT027,6596.702820358265
NCO02,OUT013,1244.7400482505507
FDR56,OUT010,479.03139782996095
NCM54,OUT049,2345.9040461595887
FDP51,OUT035,1934.1604720204941
FDT38,OUT013,1216.609545992111
FDZ20,OUT018,3704.578555698688
FDJ53,OUT013,1992.7730611354086
FDX13,OUT049,4144.627691445527
FDP58,OUT035,3706.2135415161097
NCK31,OUT019,248.62956266752406
FDA35,OUT018,1771.5435918588605
FDV37,OUT018,2706.7455938723283
NCO07,OUT027,5456.468994601168
FDA20,OUT045,2874.5375315885185
FDZ59,OUT035,2830.3981579273927
NCY17,OUT017,449.9352545461436
FDQ28,OUT035,2542.280865064107
FDV35,OUT017,2375.399457980922
FDQ36,OUT013,566.2948310750949
FDD34,OUT018,2208.61063952855
FDK51,OUT045,3955.637032245046
FDV31,OUT035,2940.3652080769684
FDR04,OUT035,1397.0890960950628
FDR14,OUT049,481.0556719663781
DRC36,OUT010,537.7849072684138
FDE39,OUT019,283.90095269197934
FDP57,OUT049,1721.1729851873806
FDE57,OUT046,2185.486527125268
NCN18,OUT046,1627.3385603452762
NCQ05,OUT018,2226.6177458703987
FDW47,OUT035,2398.298231495721
FDV46,OUT035,2487.1947704145255
NCP29,OUT045,903.3830769215101
FDE09,OUT018,1472.0429206664332
NCU06,OUT027,5822.028899659179
FDT19,OUT010,395.7044542904832
DRF15,OUT017,2563.879426426577
DRI51,OUT013,2278.4530811049653
NCX54,OUT013,1742.8058147267457
DRE01,OUT013,4248.376251364547
NCB07,OUT045,2963.346649833312
FDU50,OUT035,1982.7567509548899
FDG40,OUT035,373.85937854595716
FDW10,OUT018,2440.9311917246373
FDX51,OUT013,3347.155717284728
NCP17,OUT045,888.3433895140151
FDP21,OUT035,3259.1195687546206
FDL04,OUT045,1578.403654170399
FDV23,OUT013,2005.7062360353398
FDF24,OUT046,1667.6287795715211
FDH56,OUT027,3294.882547688009
FDB51,OUT049,612.2654083116777
FDI58,OUT027,2485.947635073055
FDR20,OUT013,511.98537178366917
FDC51,OUT018,1840.7805907595875
FDB16,OUT027,2321.126845346088
FDE40,OUT049,511.35999231825417
NCM17,OUT035,764.9348361293887
FDU56,OUT035,3288.4550075897455
FDS32,OUT019,347.9382880474725
FDX02,OUT049,3504.549748468647
FDT39,OUT027,4186.058500955036
FDE35,OUT017,1161.0297634985593
NCI42,OUT019,499.80874769223476
DRL23,OUT046,1718.36243211786
FDA10,OUT046,1825.2136476166793
FDA11,OUT013,1476.305679661831
NCM06,OUT046,2229.4073324323717
NCT05,OUT035,4541.952707720095
NCQ02,OUT010,507.4173388823742
NCY06,OUT049,2446.7922038496426
FDY56,OUT035,3867.676799978162
FDL02,OUT035,1589.4305789222367
NCI06,OUT035,3044.129932103615
FDQ14,OUT045,2128.8060982719257
FDQ12,OUT017,3832.3249934817336
FDP36,OUT046,1277.0164184920072
FDK21,OUT027,6295.62278953464
FDO40,OUT045,2284.121684338205
NCK54,OUT019,372.80909433791453
FDY09,OUT018,2481.4720742218283
NCW30,OUT049,4454.3687782334255
NCC55,OUT027,1151.8407392401778
FDE58,OUT018,1639.5497353875116
FDR39,OUT013,3074.6482332486544
FDU28,OUT049,3079.7511521359716
FDH08,OUT017,3958.4306163748847
FDG35,OUT045,2921.1727652950403
FDG22,OUT049,518.7047268284305
FDC34,OUT035,2622.854776491548
FDP15,OUT018,3840.60079715088
FDK34,OUT010,539.1383987788454
FDU45,OUT035,2138.7202815225082
FDQ04,OUT027,926.6560502866084
FDX22,OUT018,2828.5701297770197
FDB45,OUT017,1828.651587426913
NCH43,OUT027,5446.939185835588
DRE60,OUT046,3252.096984457747
FDD17,OUT027,6052.966496616289
NCM54,OUT017,2084.0967262419567
NCH55,OUT013,2142.292101634749
NCT06,OUT017,2717.470177301365
FDA48,OUT027,5616.0322794655585
FDY58,OUT027,5818.000260323266
FDO25,OUT045,3281.681060520795
FDN50,OUT045,1595.1024161458354
FDH35,OUT035,3210.1236817715367
FDK09,OUT045,3359.1628854726473
FDO16,OUT013,1183.6851240750907
FDW11,OUT045,1002.7748316980626
FDU47,OUT027,3473.2529375866693
NCQ42,OUT010,384.0362131886088
FDK55,OUT027,2468.755821568376
FDN08,OUT049,1962.4971209493951
FDT57,OUT045,3483.8468130714523
FDJ12,OUT018,3055.2402952390744
DRL59,OUT017,1118.1346088468154
NCN53,OUT046,844.6537024331999
FDO51,OUT010,136.96989547340888
FDK56,OUT017,3171.344010696755
FDY12,OUT035,787.1252641622139
FDU15,OUT035,475.75310829490456
FDQ19,OUT046,3886.4100326036273
DRF15,OUT045,2792.3242792475507
DRE25,OUT019,256.4318564392306
FDK57,OUT018,1720.9444863405092
FDD33,OUT010,649.4222842399549
FDR34,OUT027,5850.479773312016
FDU04,OUT045,1690.1746999463953
