Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,2790.967276366754
FDK03,OUT035,4083.1229803954443
FDT45,OUT017,895.4881136045294
NCC54,OUT027,4565.198927012014
FDP08,OUT018,2872.325886548254
FDU44,OUT046,2516.420573408423
DRG39,OUT035,876.1024157338716
FDU32,OUT049,1972.358664426613
FDY27,OUT049,2825.9519426438014
NCP54,OUT013,2041.6722912558198
NCZ41,OUT049,2005.717015284236
DRL49,OUT013,2372.9008571061463
FDI05,OUT018,1004.8577453576609
FDY56,OUT045,3592.994587700177
DRC13,OUT013,2116.2061837911842
NCV29,OUT017,2814.9282251204722
FDR24,OUT049,1471.5754807291348
FDZ34,OUT018,2774.2045180190826
FDP37,OUT035,2044.8031038155164
FDX08,OUT027,3688.7262845151276
FDS57,OUT045,2224.917332384103
NCG18,OUT049,1624.4722185363662
FDK25,OUT018,2446.53385159827
FDH53,OUT049,1341.7893975537202
DRI59,OUT018,3252.1028128019393
FDA52,OUT046,2711.2734254146626
FDT20,OUT010,-303.5597663579655
FDE36,OUT019,1560.8654471213003
FDI24,OUT017,2757.5868681708903
FDB28,OUT018,2879.068178275097
FDV11,OUT017,2821.4152325871687
FDP01,OUT046,2356.960973411048
FDD34,OUT027,3376.927390544222
FDJ50,OUT027,1682.1587420814162
FDZ44,OUT013,2016.2734466951001
DRO59,OUT035,1249.4990511736635
DRB48,OUT045,650.234236905128
FDR21,OUT018,2518.740719284032
NCE42,OUT010,2709.4954760438814
FDO23,OUT046,1383.0377071250923
NCE30,OUT018,3066.5836343206233
FDQ22,OUT035,667.4224037346919
FDY01,OUT045,1859.0381253222295
FDS08,OUT017,2821.8835354126277
FDG28,OUT018,3656.1809279588538
FDQ51,OUT018,571.4049060040802
FDB05,OUT017,3916.163352997082
FDO56,OUT049,1917.5374776446333
FDE02,OUT018,1237.4087402962418
FDN45,OUT017,3508.6387077772656
FDS09,OUT013,947.5314431446493
NCA54,OUT018,2586.52676492909
FDP09,OUT010,2394.993912525202
FDC53,OUT045,1563.797634440448
NCM55,OUT017,2917.4985812629934
FDL09,OUT018,2449.1791256573188
FDA11,OUT019,451.84065912850394
FDA50,OUT045,1481.393571358972
FDC23,OUT017,2826.4090855734958
FDE22,OUT049,2532.711439410877
FDD23,OUT046,2873.7883196002513
NCA29,OUT049,2718.940453367725
FDK38,OUT046,2233.5806202384792
DRC13,OUT046,1841.9572348949405
NCP43,OUT049,2822.468335687511
FDX28,OUT049,1604.406188454081
FDF08,OUT049,1500.6485390074133
FDZ33,OUT046,2257.9273712384893
FDD10,OUT049,2866.2879375773596
FDO58,OUT017,2565.4668894348188
FDI50,OUT017,3662.070243783966
FDO58,OUT045,2603.89613360684
FDX08,OUT013,2987.292707247583
NCK17,OUT010,-297.53880474613493
FDF39,OUT035,4175.206333557928
FDU45,OUT010,857.9585932760212
NCJ18,OUT018,1590.9880388679571
DRC27,OUT019,2804.1282073661323
DRC25,OUT035,1393.8676805947507
FDU59,OUT035,2581.8283603087266
FDU28,OUT035,3055.6091844071393
NCP30,OUT046,540.3581315491871
FDB39,OUT018,637.1194753347729
FDE41,OUT013,1525.1747517625172
DRH11,OUT010,-49.0756690284411
FDA58,OUT045,3698.961520994088
FDU50,OUT046,1743.3764359273387
FDM34,OUT013,2171.08509479435
FDM44,OUT027,2460.4566057743887
FDR39,OUT045,2883.268611519649
FDM25,OUT045,2787.5426192675454
FDQ49,OUT049,2519.954539690165
DRH25,OUT018,591.7228595428608
FDM09,OUT027,3547.722784362711
FDL44,OUT019,1522.4005453423229
NCR42,OUT018,269.2816240697224
DRL59,OUT046,741.484293050541
FDX43,OUT013,2791.49753082095
DRK47,OUT010,2600.8324712169892
FDU48,OUT018,1840.6329004453428
FDY12,OUT045,834.854325475954
NCN43,OUT018,1677.5042531121867
NCM55,OUT018,2632.194618318949
FDQ21,OUT027,2774.4807408773404
FDX13,OUT035,3999.4077057576555
NCK30,OUT027,4771.360820357226
FDG20,OUT049,2829.245415149337
DRG27,OUT017,634.3615984260721
FDY14,OUT018,3891.4284481510326
FDP59,OUT035,1708.0925105619008
FDU60,OUT017,2699.4355137020398
NCC18,OUT019,1643.241587919621
DRJ39,OUT017,3405.1925369420896
FDS07,OUT049,1837.3677562667299
FDM08,OUT027,4364.868490880184
FDP51,OUT045,1927.5133553391843
FDU16,OUT035,1379.3477871988234
FDH12,OUT013,1812.7518675127021
DRE48,OUT010,2120.4115770358962
NCL42,OUT027,4630.088766654715
FDR21,OUT045,2788.0200196286432
NCW29,OUT035,2107.575331327121
FDO11,OUT013,4086.3040393607766
NCM31,OUT049,2233.3464400595694
FDV35,OUT019,1412.937666640637
FDF58,OUT017,999.4236399146148
NCE43,OUT049,2660.8642763522444
FDA02,OUT035,2335.8520178811214
DRL37,OUT010,-238.5797160290923
FDR24,OUT018,1240.9364352214043
FDW59,OUT049,1347.8583348628188
FDS22,OUT049,786.1448589452646
FDW24,OUT017,814.1672113391367
FDU24,OUT035,1583.3710053246457
FDA21,OUT027,3760.4375199537485
FDH58,OUT027,2679.2370258001665
FDW36,OUT018,1408.8441721588351
FDI45,OUT027,3566.4812053629244
FDU01,OUT018,2723.785381889972
FDF35,OUT027,2557.142085911489
FDU43,OUT019,2736.0016605046267
FDE24,OUT019,1241.8073748120564
FDK50,OUT049,2608.089865349466
FDG31,OUT045,1007.7911480994637
FDC60,OUT045,1459.7696305625345
FDL36,OUT013,1558.9370769676257
FDP21,OUT013,3136.809295407873
FDW16,OUT045,1458.6817002700411
FDX02,OUT017,3520.9841790004266
FDQ58,OUT027,3259.0462680454184
FDT51,OUT046,1686.2788944329714
FDD59,OUT049,1320.8275613468743
NCM42,OUT018,1463.668505959168
FDA57,OUT018,419.404433628364
FDZ48,OUT035,1825.0478840711917
FDE46,OUT045,2397.612488394112
NCZ30,OUT019,853.3262401453865
FDB56,OUT017,3012.2264300325637
FDA25,OUT027,2523.7625174293485
FDD20,OUT013,2118.994419661538
FDL25,OUT013,1621.465255463453
NCO18,OUT049,2786.191218862519
FDJ45,OUT017,583.8840230425856
FDR12,OUT035,2762.2762300438117
NCF19,OUT010,-206.9262804218631
FDK25,OUT046,2549.140020082501
NCR17,OUT046,1689.4649880211728
FDC52,OUT046,2312.688318207243
NCA54,OUT017,2831.37853473831
FDR45,OUT010,2811.715861963883
NCM19,OUT049,1798.7144995161984
FDF39,OUT027,4974.094908529893
FDX23,OUT049,1563.2730328499508
FDD58,OUT027,2410.3138699102296
FDX28,OUT013,1714.830651429233
NCD31,OUT013,2657.255946079432
FDU57,OUT018,2168.0428433917054
FDI27,OUT046,658.3481629281466
NCM42,OUT046,1588.0427804964415
FDD32,OUT027,2165.215084184062
FDI34,OUT013,3747.1017576950176
NCM29,OUT049,2061.780122564414
FDG46,OUT018,1579.55556345052
DRC01,OUT010,-132.26166726087752
FDB15,OUT027,4938.694525802855
NCA17,OUT027,3175.296224268482
FDF10,OUT046,2265.045582842153
FDR26,OUT027,3623.3894846599933
FDI02,OUT049,1841.8254375030933
NCM54,OUT010,1043.171152589628
FDF14,OUT013,2520.1764808565317
FDJ33,OUT010,1000.5640348726672
FDM20,OUT035,3919.8043723599744
FDC03,OUT027,3920.607440504326
NCX05,OUT046,1726.616441942529
NCM41,OUT027,2269.023487086491
NCU29,OUT010,1369.079054728999
FDQ59,OUT017,1368.5141776193311
FDH46,OUT010,697.6418974234232
FDH09,OUT013,950.605414814228
NCD06,OUT045,722.8974432580696
FDC15,OUT035,2484.130980036073
DRD37,OUT027,1547.2431718623877
FDT28,OUT027,3176.6435811716774
FDR28,OUT027,3428.7237390278365
FDT38,OUT017,1365.6546114643827
FDV34,OUT027,2059.721857313937
FDY52,OUT035,1052.1517193847105
FDB34,OUT013,1492.5131646949042
DRL23,OUT018,1423.8508523295832
DRB24,OUT046,2319.8236326518727
FDJ50,OUT046,782.7159017272302
FDQ49,OUT035,2511.1349404191346
FDP20,OUT035,2031.3242815745934
FDV19,OUT027,3378.567735011782
NCR54,OUT045,3051.6137376658776
FDO09,OUT010,3174.742140688758
FDS57,OUT018,2017.872135948514
FDN10,OUT049,1886.4393115657426
FDV23,OUT049,2011.1157721344848
FDY28,OUT049,3416.172461405366
DRG51,OUT013,2657.675027240855
FDD45,OUT019,462.4523112433368
NCL18,OUT027,3828.37698843466
NCM29,OUT013,2167.529734449479
FDF17,OUT027,3909.491836964117
FDE22,OUT017,2551.5945192862787
FDQ22,OUT017,621.9980128713617
FDS01,OUT013,2963.448681445731
FDW35,OUT027,1516.2618409609836
FDJ33,OUT046,1895.5886224816404
NCF54,OUT035,2723.8329022676708
FDE09,OUT013,1881.8990918788431
NCE06,OUT045,2509.1822316632024
DRH49,OUT049,1299.9207111347878
FDY43,OUT045,2689.121584554666
NCT05,OUT017,3983.658325100889
FDZ34,OUT045,3013.9221413558816
FDL38,OUT017,1442.2445383146676
FDZ31,OUT017,3040.6187221857444
FDR14,OUT035,934.5488733710959
NCN54,OUT049,1254.5645970701412
NCC42,OUT027,3012.406886688169
FDK08,OUT017,1639.5039186189988
FDP59,OUT013,1828.8870816767776
FDV22,OUT035,2553.767706530283
FDD33,OUT035,3739.041641352112
DRE60,OUT027,4379.197980564446
FDK52,OUT046,3457.0678427128373
FDA02,OUT017,2332.4370516068448
FDM56,OUT049,1773.9801776132408
FDE57,OUT035,2297.17316286898
FDM32,OUT045,1420.884771681208
NCQ30,OUT027,2722.810011482502
FDQ27,OUT027,2521.3450103024484
FDT60,OUT027,2800.337780812353
FDU43,OUT049,3840.832009659794
NCO55,OUT035,1716.6596018141818
FDG02,OUT045,3008.6590619198164
FDJ28,OUT013,3118.340456320096
FDP40,OUT045,1791.3626147801033
FDJ38,OUT045,3032.9889351391084
NCC54,OUT017,3779.9891649266124
NCZ41,OUT046,1863.6704198223588
FDK38,OUT019,1323.2798759338457
FDU52,OUT013,2565.1266575399077
FDC40,OUT046,1134.127456501484
NCR30,OUT017,1166.7714656728906
NCN18,OUT017,1748.1618403190291
FDB50,OUT035,1311.113638530662
FDG04,OUT013,3077.7253383621173
FDR26,OUT035,2824.497891358214
NCT17,OUT018,2705.967172791067
FDX35,OUT027,4419.787436094632
FDS12,OUT046,1912.7973489774477
NCZ29,OUT027,2796.2191475054
FDB38,OUT010,1636.281066852097
FDP12,OUT013,764.3822747946015
FDP22,OUT046,764.2365004061212
FDS26,OUT018,3837.729517460742
FDR52,OUT046,2943.030662088603
DRJ13,OUT046,2426.522067819753
FDU48,OUT027,2890.9080023965075
FDE29,OUT035,1016.9838782878876
NCT29,OUT049,1933.866871596863
DRK37,OUT018,2715.1701107278504
FDK55,OUT046,1294.799666630541
FDR07,OUT046,1439.5276114697149
FDO21,OUT027,4386.199872143527
FDK46,OUT049,4115.568218999404
FDB12,OUT045,1681.3696779759807
FDT31,OUT027,3811.148848508906
FDJ33,OUT045,1990.6991238063501
FDC26,OUT027,2576.4985425722616
NCQ02,OUT045,2926.372860520382
FDP08,OUT010,2133.9077708956065
FDB11,OUT027,4375.947948091591
FDV55,OUT013,2443.9694053401395
FDW20,OUT049,1963.838868139163
NCJ18,OUT019,840.6255197618254
FDC41,OUT018,960.4556234515608
FDE14,OUT027,2476.7694307588686
FDG35,OUT013,2919.0080897953844
FDF45,OUT035,1017.9023951246243
FDS19,OUT027,2107.516972011515
FDS58,OUT019,1507.694179633114
FDA26,OUT017,3485.111112232533
FDM32,OUT049,1439.8126600605199
FDL45,OUT046,1900.146731808834
FDZ55,OUT049,2560.385162882198
FDY37,OUT049,2301.8206976886854
FDO46,OUT046,2933.93551675788
FDQ60,OUT046,1822.9642710560288
FDA19,OUT018,1833.908927434015
FDL15,OUT046,2331.3993571896726
FDM10,OUT018,3105.1719138462677
NCL05,OUT017,682.4746019570143
DRK49,OUT010,-275.77330336393845
NCE18,OUT027,4742.5687602817
FDG40,OUT049,588.2869189509445
DRI59,OUT045,3470.035779630974
FDK28,OUT035,4064.4453110705613
NCD06,OUT019,-312.5193053119347
FDO11,OUT019,2926.0909928305446
FDK27,OUT046,1792.732776666418
FDT43,OUT027,1654.3950091952752
FDD38,OUT018,1423.261827699938
FDA16,OUT049,3476.144862015944
FDL14,OUT027,3296.8917389574135
NCM17,OUT049,722.2191394542037
FDD20,OUT045,1968.846703555268
FDA40,OUT045,1426.0086021457444
FDL43,OUT045,1237.0545371870205
FDV15,OUT045,1621.0742776958054
FDE52,OUT046,1342.6362400193843
NCL17,OUT010,1303.468946252879
NCJ31,OUT045,3720.88637630275
FDR60,OUT045,1243.885133920706
NCA18,OUT035,1852.7116248562088
FDS21,OUT027,1870.8226503332526
FDW09,OUT035,1330.156767194983
FDL26,OUT035,2495.108149519856
FDS47,OUT018,1176.0354201362507
FDC39,OUT046,3128.814303672477
FDT51,OUT035,1841.2894931465166
FDK40,OUT035,4171.555766803913
NCG19,OUT045,3661.347707208462
FDZ07,OUT046,939.6021524315859
FDF08,OUT027,2284.5010686162964
FDO04,OUT013,1009.6430887127176
FDK41,OUT018,1081.133889059356
FDP15,OUT049,4033.0608860067373
NCD43,OUT018,1394.9878107407517
NCP18,OUT013,2444.0025945879847
FDZ51,OUT046,1415.23800715099
DRH13,OUT035,1755.3792066075525
FDF38,OUT045,691.9253378759706
NCI43,OUT045,762.7056767635311
FDM38,OUT027,1746.078117897457
FDS03,OUT013,1163.4548391865483
DRJ47,OUT017,2693.47982936191
FDT50,OUT010,614.3324113784859
FDV02,OUT046,2601.593315993586
NCG18,OUT017,1626.2411009771745
FDW52,OUT046,2518.521776928028
FDS40,OUT035,636.7773809112059
FDN31,OUT017,3025.6990254374255
FDA37,OUT045,1983.325101374142
FDA15,OUT046,3808.8470811515904
FDL39,OUT046,2765.256398876881
FDJ53,OUT045,1919.0395991767286
FDX22,OUT013,3463.863868014805
NCZ42,OUT045,3713.572752816392
FDD56,OUT027,3641.8329087440434
FDD40,OUT017,3064.787889755343
FDS50,OUT013,3572.983315825606
NCN14,OUT013,3001.792759849402
FDT15,OUT013,3036.843843404874
NCS18,OUT027,2512.046240308634
NCO26,OUT010,840.3346380812559
FDF58,OUT018,749.9029655510508
NCB19,OUT013,1473.009117276505
FDH26,OUT017,2273.306288836202
DRB24,OUT027,3223.9340507010133
FDA49,OUT018,1144.9558207692257
FDB32,OUT045,1526.5022946476997
FDI36,OUT017,3131.10183548921
NCA17,OUT010,1387.8530758593442
FDH22,OUT013,2102.225194894356
NCM26,OUT018,2154.3238886463564
FDT15,OUT027,3739.8355641547773
FDB16,OUT018,1133.963211280237
NCP54,OUT027,2750.8867901279377
FDJ36,OUT013,1774.5678161619776
FDO28,OUT045,1884.3480985219512
FDU09,OUT013,1030.5972268856688
FDF29,OUT017,2067.8760581833226
FDY08,OUT013,2384.1036274220446
DRJ59,OUT018,358.3278671628233
FDT23,OUT027,2124.256837435684
FDU15,OUT018,411.1621334466482
FDT47,OUT013,1694.0955031298922
FDI53,OUT019,1560.3094000801502
FDR59,OUT018,3903.808235031692
FDD53,OUT035,704.6065790231548
FDY51,OUT017,3459.029448937325
FDT04,OUT049,641.9841556198755
FDU51,OUT049,2837.562488846427
FDG14,OUT035,2483.3594002222653
NCU06,OUT045,3589.9547117965126
DRG25,OUT046,2813.5896347608104
DRH49,OUT035,1367.339725335389
FDN15,OUT035,2243.8223115649516
FDL43,OUT018,980.2247408522355
NCT18,OUT049,2869.349369520191
NCB31,OUT013,4187.386371650684
FDK57,OUT035,1935.0397915478866
FDY04,OUT019,1557.6679623543655
NCP54,OUT046,1796.9854654263922
FDF41,OUT013,3949.7671727337843
FDM01,OUT045,1650.3839026279802
FDW03,OUT045,1680.9382249718847
FDF28,OUT045,1960.5514895739893
FDY37,OUT017,2289.5860299510696
FDQ03,OUT017,3759.399882777913
FDP51,OUT027,2753.6367619631155
FDJ40,OUT017,1789.832357447901
FDC32,OUT049,1524.6944011718658
DRI49,OUT027,2109.7573179055926
NCW54,OUT017,871.8225354582487
FDF09,OUT017,643.9443297773089
FDP45,OUT018,3722.2990592185174
DRJ23,OUT018,2692.6301265201882
FDS59,OUT017,1798.1370369768028
FDY08,OUT046,2136.3018471600044
FDX16,OUT049,2351.7280461645382
FDY16,OUT018,2688.3603467329976
FDK32,OUT035,2504.247712850318
FDQ22,OUT013,767.9897382748022
NCC31,OUT018,2193.2686661607113
FDG58,OUT049,2481.0593986782515
DRF48,OUT013,3084.4159576571733
DRH36,OUT049,1185.532921521693
NCR30,OUT035,1226.2057027898
FDB03,OUT019,2777.980939038006
FDZ28,OUT027,2843.820420507789
FDR35,OUT017,3128.454880617407
DRD15,OUT027,4452.19220788989
FDJ33,OUT019,961.7351151976659
FDA56,OUT010,972.9397934682663
FDP56,OUT046,694.5044823205978
NCT30,OUT046,653.604362285065
FDK15,OUT017,1598.467386122858
FDH44,OUT018,2122.6454416346396
FDV01,OUT013,2599.672240198915
DRG03,OUT017,2384.4126151793093
FDG50,OUT027,2267.902906260139
FDR16,OUT010,2452.0600062079952
FDZ60,OUT046,1607.0223447429116
DRG03,OUT045,2399.5055527022787
FDS56,OUT018,3946.427970656849
FDU33,OUT045,758.4758816303331
DRD27,OUT035,1595.9982128741594
FDW22,OUT046,3435.6859743381756
DRA24,OUT045,2580.1464635906796
FDF38,OUT049,706.1855884406611
FDX48,OUT013,2585.882197692634
FDS58,OUT018,2326.6600375844323
FDC32,OUT046,1390.4288279218495
NCQ29,OUT045,4078.014442003547
DRK39,OUT018,1074.7164818792894
NCS38,OUT017,1787.522296457993
DRO47,OUT013,1886.9405980460047
DRG27,OUT027,1489.5892238846557
FDC57,OUT027,3879.720830532289
FDS55,OUT046,2231.1155001550464
NCJ06,OUT018,1628.0130237126727
FDO01,OUT019,1043.353714110454
NCM55,OUT045,2892.138479693466
FDC52,OUT049,2445.4019137722407
FDQ15,OUT045,1297.344929333882
NCT30,OUT027,1570.1700576672888
NCR42,OUT027,1335.1115868674788
FDD28,OUT035,978.5695652387826
FDQ34,OUT049,1683.4226848358012
FDZ12,OUT027,3078.8845611616016
DRE13,OUT019,327.34827916154404
NCN07,OUT019,1045.130686192438
FDM28,OUT035,2887.9524570476087
FDI10,OUT017,2737.886205462887
FDQ25,OUT013,2849.755377495937
FDA38,OUT010,2832.3277541068283
DRI13,OUT049,3413.8608565546765
FDY20,OUT027,2305.6803250786943
NCZ53,OUT035,2976.7864376388698
NCM31,OUT013,2370.218360504714
DRB01,OUT017,2966.1648712829838
DRF37,OUT046,3993.7028517648864
NCF42,OUT049,2782.8160268577976
FDF16,OUT018,2104.393777637376
FDB41,OUT013,921.5808592963951
FDR34,OUT013,3722.1310531605072
FDR15,OUT018,2246.075461581336
NCV42,OUT019,713.3204134772329
FDW51,OUT035,3410.1974459802955
FDU36,OUT017,1553.6752619999686
FDX60,OUT049,1318.074238492178
FDY03,OUT035,1867.095242345501
FDW55,OUT045,3932.6890193023296
FDT01,OUT010,2434.7444330792423
FDG58,OUT013,2591.481313102333
FDK21,OUT017,3922.521419891516
NCS41,OUT019,1819.2272390658331
FDS10,OUT045,2852.734486484139
NCT53,OUT046,2481.8571541782935
FDJ28,OUT018,2755.50401332962
FDX44,OUT045,1404.7799590721847
FDT20,OUT018,405.5295467158404
FDO44,OUT017,1762.7221354435878
NCX17,OUT049,3691.542943018721
FDY01,OUT017,1890.611396434188
FDJ12,OUT027,4149.241325939789
DRK35,OUT018,353.50646246587655
FDD47,OUT019,1651.2192537625087
NCM53,OUT035,1713.6694672720782
FDO45,OUT013,1544.9513504280646
NCM42,OUT010,761.046290212726
FDE04,OUT046,2751.795265752002
NCI30,OUT027,4684.191250407059
FDZ19,OUT013,2887.88352057299
FDW57,OUT013,2946.077611273838
FDA25,OUT013,1788.4308857178553
FDT22,OUT046,849.8796926923326
FDP51,OUT013,2033.5253416056262
FDD48,OUT027,2666.281050737212
FDY39,OUT035,2955.918005104009
FDO48,OUT010,2568.222315632131
FDD23,OUT027,3779.4584271971194
DRN35,OUT027,1422.625423591084
FDT01,OUT035,3449.234632709059
FDC20,OUT010,-49.003897360983785
DRJ35,OUT035,1038.3012950965992
FDB32,OUT046,1403.3818538552205
FDL24,OUT046,2658.8084765493663
NCV42,OUT035,1805.6642765504625
FDZ46,OUT046,1632.841532590271
FDC15,OUT013,2559.8064931090553
FDD08,OUT019,-395.39661307833387
FDY50,OUT049,1430.1755749399201
FDD36,OUT013,2009.4446625552032
FDG57,OUT027,1631.1204893698336
FDL21,OUT018,458.251703076823
FDN16,OUT027,2469.222337822661
FDJ09,OUT027,1566.9469229473912
FDS01,OUT010,1888.8521255889482
FDV33,OUT017,4118.95922609445
DRE12,OUT017,1802.2905334939041
FDR07,OUT013,1679.5477094270923
FDP48,OUT010,1977.1660709309217
NCB55,OUT035,949.2715281100307
FDQ08,OUT013,1127.6384834193184
FDR34,OUT035,3702.470999532406
FDO33,OUT046,1677.6847139730494
FDP13,OUT045,663.876506009133
FDX12,OUT049,3869.7867032238296
NCT06,OUT049,2618.6227780869135
FDR16,OUT019,2352.960347999576
FDE36,OUT046,2532.644617217294
FDZ36,OUT049,2966.928448264131
FDV13,OUT045,1435.413286088219
NCZ17,OUT035,625.6921537522203
FDU56,OUT045,2895.2072050278757
FDM09,OUT035,2767.496468723509
FDV02,OUT017,2698.7275412464005
FDS34,OUT018,1575.7881286192858
FDA11,OUT049,1543.9152962101978
FDP09,OUT017,3333.236293060021
FDB29,OUT027,2661.755958338758
FDT19,OUT017,2774.2386428438817
DRH15,OUT017,700.0550211841619
FDY38,OUT046,3585.786146751303
FDF14,OUT027,3234.0578033694933
FDN48,OUT010,535.4836031470885
FDQ12,OUT013,3745.418133317314
NCJ43,OUT045,2690.4950280140465
FDE17,OUT019,1391.8322215262533
FDB05,OUT035,3949.1491973688567
FDH10,OUT045,3024.868393109114
NCR06,OUT017,646.7965947499617
FDU32,OUT018,1698.156876048551
FDD56,OUT049,2801.960955323848
FDO36,OUT018,2613.6710530335686
FDH16,OUT010,504.9148497249929
FDX10,OUT018,375.3926397107456
FDZ37,OUT017,1451.2759238888452
FDU31,OUT010,2520.0362938926523
DRC49,OUT049,2251.3373203557035
FDL15,OUT045,2398.5059282324996
FDN32,OUT019,1909.6192261507013
DRH59,OUT027,2000.8504568039111
NCU29,OUT049,2336.514632183644
FDR37,OUT019,1887.6617157499695
FDS14,OUT018,2221.7592685722066
FDU02,OUT027,4378.599576523993
FDJ08,OUT035,3094.00489534392
NCZ06,OUT045,3944.7464997848297
FDO31,OUT049,1371.3560864613903
FDH31,OUT018,1397.4074886508695
FDS58,OUT017,2555.953450429964
NCA53,OUT027,1601.7751450054325
FDF50,OUT046,3024.3729339602537
NCW42,OUT049,3493.185950194749
NCQ17,OUT045,2435.576312876209
FDK51,OUT018,3887.3283561367266
NCW41,OUT010,1511.5551035633498
NCR29,OUT017,876.766317778633
FDB08,OUT019,1488.0994265139411
FDA40,OUT027,2216.6946124004016
FDL14,OUT018,2288.6318107817074
FDB47,OUT046,3160.9611551995404
FDO03,OUT035,3664.0867123322073
DRK13,OUT019,2057.9925145502375
FDX13,OUT010,2961.0232205458005
FDF52,OUT046,2775.296743673781
FDT11,OUT013,3119.766869371974
FDB08,OUT013,2664.753229152269
FDQ28,OUT018,2239.805932429011
FDD29,OUT045,3953.065531487238
NCQ29,OUT027,4910.365088118344
NCO02,OUT013,1146.277043634927
FDR56,OUT010,2173.428819202395
NCM54,OUT049,1978.4086962234574
FDP51,OUT035,1926.7333959052407
FDT38,OUT013,1458.7505990781422
FDZ20,OUT018,3748.336491162611
FDJ53,OUT013,2026.6063751268644
FDX13,OUT049,3949.1025197089607
FDP58,OUT035,3509.496781253341
NCK31,OUT019,-213.9735749097777
FDA35,OUT018,1738.4912641586138
FDV37,OUT018,2924.666294190056
NCO07,OUT027,4161.140428563456
FDA20,OUT045,2956.061277369675
FDZ59,OUT035,2731.7042697570937
NCY17,OUT017,714.3067986677192
FDQ28,OUT035,2487.9453507821922
FDV35,OUT017,2441.635713744233
FDQ36,OUT013,732.0102770379453
FDD34,OUT018,2332.8856956331306
FDK51,OUT045,4136.5232593395995
FDV31,OUT035,2827.622966595282
FDR04,OUT035,1570.299817149254
FDR14,OUT049,906.020227675215
DRC36,OUT010,1813.414285827419
FDE39,OUT019,865.1475134983939
FDP57,OUT049,1682.3638164045315
FDE57,OUT046,2145.2742397860243
NCN18,OUT046,1637.0345676155257
NCQ05,OUT018,2109.6929709964634
FDW47,OUT035,1947.5636438947827
FDV46,OUT035,2225.5721475575565
NCP29,OUT045,983.7744606592939
FDE09,OUT018,1528.3981110776672
NCU06,OUT027,4403.628805976012
FDT19,OUT010,1828.3192318726697
DRF15,OUT017,2380.168294733994
DRI51,OUT013,2777.3311056223
NCX54,OUT013,1750.0956682005149
DRE01,OUT013,3896.4235211630444
NCB07,OUT045,3037.2982378827055
FDU50,OUT035,1873.4929003184707
FDG40,OUT035,607.4736288597308
FDW10,OUT018,2522.948138296334
FDX51,OUT013,3206.8642495592844
NCP17,OUT045,988.2052988250987
FDP21,OUT035,3034.6861278492493
FDL04,OUT045,1655.313365739492
FDV23,OUT013,2070.1941024471366
FDF24,OUT046,1225.3702603929898
FDH56,OUT027,2674.016866572371
FDB51,OUT049,1005.13498687576
FDI58,OUT027,2368.5587685738037
FDR20,OUT013,929.0867084895406
FDC51,OUT018,1723.1581205541352
FDB16,OUT027,2187.3475356626027
FDE40,OUT049,1014.2514401959304
NCM17,OUT035,742.9632721879607
FDU56,OUT035,2979.678377332638
FDS32,OUT019,1236.741900357661
FDX02,OUT049,3534.7782289858474
FDT39,OUT027,3266.681380465463
FDE35,OUT017,959.8618736804515
NCI42,OUT019,2241.966285308254
DRL23,OUT046,1566.8945064870354
FDA10,OUT046,1829.7930211364796
FDA11,OUT013,1644.9988934838238
NCM06,OUT046,2312.614548260449
NCT05,OUT035,4071.0907093325955
NCQ02,OUT010,1956.4192064463641
NCY06,OUT049,2047.6155748997007
FDY56,OUT035,3620.219499885278
FDL02,OUT035,1745.8036342190499
NCI06,OUT035,2828.4728898961166
FDQ14,OUT045,2348.2796366343346
FDQ12,OUT017,3591.6458621267316
FDP36,OUT046,717.6418136652114
FDK21,OUT027,4763.718140862544
FDO40,OUT045,2320.431041277083
NCK54,OUT019,802.0181619481102
FDY09,OUT018,2543.7255520767485
NCW30,OUT049,4089.62036416615
NCC55,OUT027,1396.398657147879
FDE58,OUT018,1616.6331184771916
FDR39,OUT013,3021.954475178528
FDU28,OUT049,2990.2433908777034
FDH08,OUT017,3603.071892836768
FDG35,OUT045,2788.107853648281
FDG22,OUT049,635.7221692335572
FDC34,OUT035,2546.388441532745
FDP15,OUT018,3757.2991323980746
FDK34,OUT010,2811.196990527721
FDU45,OUT035,1911.6720343493116
FDQ04,OUT027,1472.5597426069285
FDX22,OUT018,3088.580036965366
FDB45,OUT017,1664.7134698739796
NCH43,OUT027,4208.596110426941
DRE60,OUT046,3406.609079143152
FDD17,OUT027,4529.708886253209
NCM54,OUT017,1989.5098165541067
NCH55,OUT013,2108.8034284373657
NCT06,OUT017,2579.936345730669
FDA48,OUT027,4303.3591497564485
FDY58,OUT027,4410.812686582145
FDO25,OUT045,3324.8785284244145
FDN50,OUT045,1543.3304727998309
FDH35,OUT035,2649.407647962733
FDK09,OUT045,3563.208205763182
FDO16,OUT013,1433.682429917423
FDW11,OUT045,1018.075097575801
FDU47,OUT027,3073.9912036686746
NCQ42,OUT010,1057.0888357161057
FDK55,OUT027,2244.032013672007
FDN08,OUT049,1911.716573744833
FDT57,OUT045,3725.331051144983
FDJ12,OUT018,3052.2931342658026
DRL59,OUT017,840.1806077158192
NCN53,OUT046,461.82590792179064
FDO51,OUT010,-200.9263455271491
FDK56,OUT017,2983.0931340561447
FDY12,OUT035,922.7643348032027
